hospital_name,payer_name,code,code_type,description,negotiated_rate,cash_price,setting,gross_charge,charge_min,charge_max,effective_price,source_file,is_outlier,payer_group,payer_canonical
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,620,DRG,OR procedures for obesity with CC,13745.0,,inpatient,,11333.13,65503.93,13745.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Amerigroup - Medicare Managed Care Plan,620,DRG,OR procedures for obesity with CC,13137.04,,inpatient,,11333.13,65503.93,13137.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Amerigroup,Amerigroup - Medicare Advantage
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,620,DRG,OR procedures for obesity with CC,65503.93,,inpatient,,11333.13,65503.93,65503.93,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,620,DRG,OR procedures for obesity with CC,31093.08,,inpatient,,11333.13,65503.93,31093.08,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,620,DRG,OR procedures for obesity with CC,32656.6,,inpatient,,11333.13,65503.93,32656.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,620,DRG,OR procedures for obesity with CC,11333.13,,inpatient,,11333.13,65503.93,11333.13,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - Medicare Managed Care Plan,620,DRG,OR procedures for obesity with CC,12268.88,,inpatient,,11333.13,65503.93,12268.88,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicare Advantage
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,621,DRG,OR procedures for obesity without CC/MCC,12846.0,,inpatient,,11121.3,42820.62,12846.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Aetna - Medicare Managed Care - PPO,621,DRG,OR procedures for obesity without CC/MCC,12853.58,,inpatient,,11121.3,42820.62,12853.58,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Medicare Advantage
Swedish Medical Center Issaquah,Amerigroup - Medicaid Managed Care Plan,621,DRG,OR procedures for obesity without CC/MCC,11651.28,,inpatient,,11121.3,42820.62,11651.28,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,621,DRG,OR procedures for obesity without CC/MCC,37588.65,,inpatient,,11121.3,42820.62,37588.65,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera Medicare Managed Care Plan,621,DRG,OR procedures for obesity without CC/MCC,12849.45,,inpatient,,11121.3,42820.62,12849.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Medicare Advantage
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,621,DRG,OR procedures for obesity without CC/MCC,30252.2,,inpatient,,11121.3,42820.62,30252.2,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,621,DRG,OR procedures for obesity without CC/MCC,42820.62,,inpatient,,11121.3,42820.62,42820.62,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,621,DRG,OR procedures for obesity without CC/MCC,39411.05,,inpatient,,11121.3,42820.62,39411.05,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Community Health Plan - Medicaid Managed Care Plan,621,DRG,OR procedures for obesity without CC/MCC,11121.3,,inpatient,,11121.3,42820.62,11121.3,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Swedish Medical Center Issaquah,Kaiser - All Commercial Plans,621,DRG,OR procedures for obesity without CC/MCC,18166.69,,inpatient,,11121.3,42820.62,18166.69,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,621,DRG,OR procedures for obesity without CC/MCC,11333.13,,inpatient,,11121.3,42820.62,11333.13,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - Medicare Managed Care Plan,621,DRG,OR procedures for obesity without CC/MCC,22472.55,,inpatient,,11121.3,42820.62,22472.55,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicare Advantage
Swedish Medical Center Issaquah,Aetna - Medicare Managed Care - PPO,707,DRG,Major male pelvic procedures with CC/MCC,15354.2,,inpatient,,15354.2,21730.5,15354.2,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Medicare Advantage
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,707,DRG,Major male pelvic procedures with CC/MCC,21730.5,,inpatient,,15354.2,21730.5,21730.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,740,DRG,Uterine and adnexa procedures for non-ovarian malignancy with CC,30958.06,,inpatient,,7952.09,41967.6,30958.06,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Community Health Plan - Cascade Care Exchange,740,DRG,Uterine and adnexa procedures for non-ovarian malignancy with CC,41967.6,,inpatient,,7952.09,41967.6,41967.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Exchange
Swedish Medical Center Issaquah,Kaiser - Medicare Managed Care Plan,740,DRG,Uterine and adnexa procedures for non-ovarian malignancy with CC,7952.09,,inpatient,,7952.09,41967.6,7952.09,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,742,DRG,Uterine and adnexa procedures for non-malignancy with CC/MCC,20890.0,,inpatient,,15126.34,61362.92,20890.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,742,DRG,Uterine and adnexa procedures for non-malignancy with CC/MCC,61362.92,,inpatient,,15126.34,61362.92,61362.92,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,742,DRG,Uterine and adnexa procedures for non-malignancy with CC/MCC,35049.44,,inpatient,,15126.34,61362.92,35049.44,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,742,DRG,Uterine and adnexa procedures for non-malignancy with CC/MCC,19581.36,,inpatient,,15126.34,61362.92,19581.36,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - Medicare Managed Care Plan,742,DRG,Uterine and adnexa procedures for non-malignancy with CC/MCC,15126.34,,inpatient,,15126.34,61362.92,15126.34,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicare Advantage
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,743,DRG,Uterine and adnexa procedures for non-malignancy,12846.0,,inpatient,,9396.57,42809.2,12846.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,743,DRG,Uterine and adnexa procedures for non-malignancy,42809.2,,inpatient,,9396.57,42809.2,42809.2,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,743,DRG,Uterine and adnexa procedures for non-malignancy,21937.45,,inpatient,,9396.57,42809.2,21937.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Coordinated Care - Cascade Care Select Exchange,743,DRG,Uterine and adnexa procedures for non-malignancy,15524.56,,inpatient,,9396.57,42809.2,15524.56,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Coordinated Care - Medicaid Managed Care Plan,743,DRG,Uterine and adnexa procedures for non-malignancy,9396.57,,inpatient,,9396.57,42809.2,9396.57,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,16936.0,,inpatient,,4070.34,27606.07,16936.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,18478.39,,inpatient,,4070.34,27606.07,18478.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera Lifewise Exchange,768,DRG,Vaginal delivery with OR procedure,18430.31,,inpatient,,4070.34,27606.07,18430.31,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,22238.75,,inpatient,,4070.34,27606.07,22238.75,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,768,DRG,Vaginal delivery with OR procedure,24137.85,,inpatient,,4070.34,27606.07,24137.85,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,11738.59,,inpatient,,4070.34,27606.07,11738.59,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Coordinated Care - Ambetter Exchange,768,DRG,Vaginal delivery with OR procedure,18479.2,,inpatient,,4070.34,27606.07,18479.2,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,First Choice - All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,27606.07,,inpatient,,4070.34,27606.07,27606.07,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center Issaquah,Kaiser - All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,14858.12,,inpatient,,4070.34,27606.07,14858.12,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,768,DRG,Vaginal delivery with OR procedure,4070.34,,inpatient,,4070.34,27606.07,4070.34,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,768,DRG,Vaginal delivery with OR procedure,12269.51,,inpatient,,4070.34,27606.07,12269.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,768,DRG,Vaginal delivery with OR procedure,5287.69,,inpatient,,4070.34,27606.07,5287.69,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,783,DRG,Cesarean section with sterilization with MCC,17352.0,,inpatient,,17352.0,123827.17,17352.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,783,DRG,Cesarean section with sterilization with MCC,123827.17,,inpatient,,17352.0,123827.17,123827.17,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,783,DRG,Cesarean section with sterilization with MCC,37420.74,,inpatient,,17352.0,123827.17,37420.74,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,784,DRG,Cesarean section with sterilization with CC,16867.0,,inpatient,,5737.03,23639.0,16867.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Amerigroup - Medicaid Managed Care Plan,784,DRG,Cesarean section with sterilization with CC,5737.03,,inpatient,,5737.03,23639.0,5737.03,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center Issaquah,Blue Cross - Premera Heritage Signature Exchange,784,DRG,Cesarean section with sterilization with CC,13260.89,,inpatient,,5737.03,23639.0,13260.89,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,784,DRG,Cesarean section with sterilization with CC,16821.97,,inpatient,,5737.03,23639.0,16821.97,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,784,DRG,Cesarean section with sterilization with CC,18525.09,,inpatient,,5737.03,23639.0,18525.09,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,784,DRG,Cesarean section with sterilization with CC,21974.11,,inpatient,,5737.03,23639.0,21974.11,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,784,DRG,Cesarean section with sterilization with CC,14679.04,,inpatient,,5737.03,23639.0,14679.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Coordinated Care - Cascade Care Select Exchange,784,DRG,Cesarean section with sterilization with CC,13871.64,,inpatient,,5737.03,23639.0,13871.64,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,784,DRG,Cesarean section with sterilization with CC,6288.12,,inpatient,,5737.03,23639.0,6288.12,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,784,DRG,Cesarean section with sterilization with CC,23639.0,,inpatient,,5737.03,23639.0,23639.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,784,DRG,Cesarean section with sterilization with CC,6587.64,,inpatient,,5737.03,23639.0,6587.64,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,785,DRG,Cesarean section with sterilization without CC/MCC,15846.66,,inpatient,,5559.6,23461.85,15846.66,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,785,DRG,Cesarean section with sterilization without CC/MCC,14696.67,,inpatient,,5559.6,23461.85,14696.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,785,DRG,Cesarean section with sterilization without CC/MCC,23461.85,,inpatient,,5559.6,23461.85,23461.85,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,785,DRG,Cesarean section with sterilization without CC/MCC,14898.12,,inpatient,,5559.6,23461.85,14898.12,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,785,DRG,Cesarean section with sterilization without CC/MCC,14679.04,,inpatient,,5559.6,23461.85,14679.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Coordinated Care - Ambetter Exchange,785,DRG,Cesarean section with sterilization without CC/MCC,11402.38,,inpatient,,5559.6,23461.85,11402.38,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Coordinated Care - Cascade Care Select Exchange,785,DRG,Cesarean section with sterilization without CC/MCC,11322.32,,inpatient,,5559.6,23461.85,11322.32,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Molina - Exchange,785,DRG,Cesarean section with sterilization without CC/MCC,11654.43,,inpatient,,5559.6,23461.85,11654.43,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Exchange
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,785,DRG,Cesarean section with sterilization without CC/MCC,5559.6,,inpatient,,5559.6,23461.85,5559.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,785,DRG,Cesarean section with sterilization without CC/MCC,21542.07,,inpatient,,5559.6,23461.85,21542.07,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,785,DRG,Cesarean section with sterilization without CC/MCC,6151.56,,inpatient,,5559.6,23461.85,6151.56,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,17352.0,,inpatient,,5736.79,37632.62,17352.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Blue Cross - Premera Heritage Signature Exchange,786,DRG,Cesarean section without sterilization with MCC,20513.73,,inpatient,,5736.79,37632.62,20513.73,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,26022.5,,inpatient,,5736.79,37632.62,26022.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,31949.72,,inpatient,,5736.79,37632.62,31949.72,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,786,DRG,Cesarean section without sterilization with MCC,33992.52,,inpatient,,5736.79,37632.62,33992.52,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Community Health Plan - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,9065.39,,inpatient,,5736.79,37632.62,9065.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Swedish Medical Center Issaquah,Coordinated Care - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,5736.79,,inpatient,,5736.79,37632.62,5736.79,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Swedish Medical Center Issaquah,First Choice - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,37632.62,,inpatient,,5736.79,37632.62,37632.62,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center Issaquah,Kaiser - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,21612.21,,inpatient,,5736.79,37632.62,21612.21,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,8892.71,,inpatient,,5736.79,37632.62,8892.71,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - ACO Tiered Other Commercial Plan,786,DRG,Cesarean section without sterilization with MCC,18652.0,,inpatient,,5736.79,37632.62,18652.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
